instance,feat_n,feat_k_min,feat_capacity,feat_dist_mean,feat_dist_sd,feat_dist_CV,feat_dist_min,feat_dist_max,feat_dist_range,feat_dist_median,feat_dist_skew,feat_dist_kurt,feat_dist_lt_mean,feat_dist_distinct,feat_dist_mode_freq,feat_dist_mode_value,feat_dist_mode_quantity,feat_norm_dist_mean,feat_norm_dist_sd,feat_norm_dist_CV,feat_norm_dist_min,feat_norm_dist_max,feat_norm_dist_range,feat_norm_dist_median,feat_norm_dist_skew,feat_norm_dist_kurt,feat_depot_dist_mean,feat_depot_dist_sd,feat_depot_dist_CV,feat_depot_dist_min,feat_depot_dist_max,feat_depot_dist_range,feat_depot_dist_median,feat_depot_dist_skew,feat_depot_dist_kurt,feat_depot_coord_X,feat_depot_coord_Y,feat_depot_nn_mean,feat_depot_nn_sd,feat_depot_nn_CV,feat_dist_centroid_mean,feat_dist_centroid_sd,feat_dist_centroid_CV,feat_dist_centroid_min,feat_dist_centroid_max,feat_dist_centroid_range,feat_dist_centroid_median,feat_dist_centroid_skew,feat_dist_centroid_kurt,feat_centroid_coord_X,feat_centroid_coord_Y,feat_depot_centroid_dist,feat_demand_mean,feat_demand_sd,feat_demand_CV,feat_demand_min,feat_demand_max,feat_demand_range,feat_demand_median,feat_demand_to_capacity,feat_min_vehicles_gap,feat_customers_to_vehicle,feat_nn_dist_mean,feat_nn_dist_sd,feat_nn_dist_CV,feat_nn_dist_min,feat_nn_dist_max,feat_nn_dist_range,feat_nn_dist_median,feat_nn_dist_skew,feat_nn_dist_kurt,feat_nn_depot_prop,feat_nn_angle_mean,feat_nn_angle_sd,feat_nn_angle_CV,feat_nn_angle_min,feat_nn_angle_max,feat_nn_angle_range,feat_nn_angle_median,feat_mst_dists_mean,feat_mst_dists_sd,feat_mst_dists_CV,feat_mst_dists_min,feat_mst_dists_max,feat_mst_dists_range,feat_mst_dists_median,feat_mst_dist_len,feat_mst_dist_sum,feat_mst_degree_mean,feat_mst_degree_sd,feat_mst_degree_CV,feat_mst_degree_min,feat_mst_degree_max,feat_mst_degree_range,feat_mst_degree_median,feat_rect_area,feat_chull_area,feat_chull_perimeter,feat_chull_points_frac,feat_chull_depot,feat_chull_edges_mean,feat_chull_edges_sd,feat_chull_edges_CV,feat_cluster_count,feat_cluster_outlier_prop,feat_cluster_count_rel_vehicle,feat_cluster_count_rel_nodes,feat_cluster_core_prop,feat_cluster_edge_prop,feat_cluster_size_mean,feat_cluster_size_sd,feat_cluster_size_CV,feat_cluster_centroid_dist_mean,feat_cluster_centroid_dist_sd,feat_cluster_centroid_dist_CV,feat_cluster_centroid_dist_min,feat_cluster_centroid_dist_max,feat_cluster_centroid_dist_range,feat_cluster_centroid_dist_median,perf_ortools,perf_LKH3,perf_HILS,perf_KGLS,perf_SISR,perf_FILO,perf_HGS-2012,perf_HGS-CVRP
X-n209-k16,208,16,101,532.5963513511653,254.10234230748017,0.4771011698875473,3.1622776601683795,1378.8647504378375,1375.702472777669,520.3859136102449,0.2166476460668918,-0.6083525128357672,0.5166759568933482,9.29022668153103e-05,6,283.3,1,533.1294808319972,254.35669900648668,0.4771011698875474,3.165443103271651,1380.2449954332708,1377.0795523299992,520.9068204306756,0.2166476460668927,-0.6083525128357667,763.7910826620229,280.7745465830021,0.3676064737551338,9.00900900900901,1386.6494403937927,1377.6404313847836,788.6893364007694,-0.2502767684549425,-0.499112701083833,0.0,0.0,226.00733057052983,81.79880484405848,0.3619298747415258,390.09916412176,146.44476251723745,0.3754039382446056,30.78716218086476,692.8699904898248,662.08282830896,388.85139920595145,-0.0982737996362353,-0.7407735788230876,510.6548856548855,477.3042273042268,698.9905132730266,0.0736386138613861,0.0167202572154196,0.2270582828581355,0.0495049504950495,0.099009900990099,0.0495049504950495,0.0693069306930693,0.9573019801980198,0.0,13.0,34.52761610289521,20.222122993838283,0.5856796754683165,3.165443103271651,107.3360635576392,104.17062045436754,31.272270974601216,0.8582989575033204,0.4954327319313241,0.0048076923076923,1.573935923387162,0.9196894222098436,0.5843245640080706,0.0019230745523956,3.1366665850613558,3.13474351050896,1.5796456533111565,47.39884794494824,24.491086822139412,0.5167021538283963,3.165443103271651,118.45695449439052,115.29151139111886,44.73244874696283,208,0.0004236375293616,1.990430622009569,0.6263009856391188,0.314656024035038,1,3,2,2.0,995995.995995996,968794.1194447702,3866.778726107179,0.0669856459330143,True,276.1984804362272,263.57959295282734,0.9543122487007548,15,0.3413461538461538,0.9375,0.0721153846153846,0.4807692307692308,0.1778846153846153,9.133333333333333,5.536143864540452,0.6061471384533341,63.7242624862887,36.1700768931732,0.5676029110726197,2.1745897791714373,181.34754424882823,179.1729544696568,59.573941955066026,31775.5,30925.0,30739.0,30709.7,30661.7,30684.4,30658.7,30656.0
X-n214-k11,213,11,944,237.098478183485,124.86511143100678,0.5266381816857406,2.0,818.2939569616776,816.2939569616776,223.41665000431044,0.5974802720653405,0.1660173065860366,0.5415891575870316,8.858180529719195e-05,9,175.512,5,237.33581399748252,124.99010153253931,0.5266381816857405,2.002002002002002,819.1130700317093,817.1110680297073,223.64029029460505,0.5974802720653389,0.1660173065860344,291.73427216224104,129.57054326074737,0.4441389155288886,24.190282229418564,602.4537643053726,578.263482075954,300.31698318691633,-0.0128506056475526,-0.7937859839961812,500.50050050050055,500.50050050050055,57.712024399367074,18.19606199901682,0.3152906554291028,168.77715109118773,85.56156665469697,0.5069499402112159,10.147850589258688,475.3800537232465,465.2322031339878,159.0413708258705,0.6614618400049892,0.422520142156968,673.8005611245062,310.6110805641326,257.08151006257594,0.0515039388875626,0.0306448913743477,0.5950009268465486,0.0021186440677966,0.1059322033898305,0.1038135593220339,0.0497881355932203,0.9973035439137136,0.0,19.363636363636363,20.646129237990404,22.323799124105538,1.0812583253149504,2.002002002002002,206.3762091139305,204.3742071119285,15.668143986485012,4.942310330597452,33.39362241977088,0.0046948356807511,1.4129993758756532,0.8646884175651355,0.6119524412594148,0.0165551909807751,3.1226075930909527,3.1060524021101776,1.3909428270024191,25.52942849760017,22.66671693343184,0.8878662103839327,2.002002002002002,206.3762091139305,204.3742071119285,20.26872545677336,213,0.0005015736748267,1.9906542056074767,0.7425055725622882,0.3729957571087551,1,4,3,2.0,469764.0583526469,373378.8843898955,2365.027202694444,0.0373831775700934,False,295.62840033680544,174.41219173544349,0.5899710296329379,1,0.0469483568075117,0.0909090909090909,0.0046948356807511,0.9248826291079812,0.028169014084507,203.0,0.0,0.0,158.8889423614162,74.42149222640064,0.4683868563812203,6.169981662562882,356.5848526548254,350.41487099226254,154.86983885762305,11374.0,11103.4,11077.2,10944.3,10894.4,10884.3,10877.0,10860.5
X-n219-k73,218,73,3,537.2772854541113,253.29345255537143,0.4714389746465565,3.605551275463989,1311.7088091493476,1308.1032578738836,528.5726061762944,0.1526759427466271,-0.7100613091156078,0.5123662960301019,8.455587029129497e-05,5,418.9657142857144,7,537.2772854541113,253.29345255537143,0.4714389746465565,3.605551275463989,1311.7088091493476,1308.1032578738836,528.5726061762944,0.1526759427466271,-0.7100613091156078,768.5910294512377,292.7523362238429,0.3808948127235672,50.60632371551998,1361.6963685051085,1311.0900447895883,800.7139899806139,-0.4109993567489513,-0.4499246305766124,0.0,0.0,427.8631377572642,165.71810858470445,0.3873156950452689,394.25859039814696,141.9970449799932,0.3601622093677039,75.8914809163971,657.5806598548451,581.689178938448,404.0899329081556,-0.3170722340573861,-0.7690750105206847,504.5596330275229,496.2385321100917,707.6956295128911,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.9954337899543378,0.0,2.9863013698630136,33.43080008814568,17.293408303837694,0.5172896926858119,3.605551275463989,89.88882021697692,86.28326894151293,31.384709652950438,0.5358641078929485,-0.2065972381874656,0.0,1.490608510445152,0.9386536512133532,0.6297117215123346,0.008287103103867,3.137554990470993,3.129267887367126,1.449698649718141,45.17192544115799,20.762569877107367,0.4596343785290529,3.605551275463989,99.29753269845128,95.69198142298728,45.06658321521076,218,0.0003824034543775,1.990867579908676,0.6550880423237117,0.3290465166717726,1,4,3,2.0,993000.0,950547.0,3750.0431516073554,0.0684931506849315,True,250.0028767738237,224.5455297665613,0.8981717837179388,17,0.2477064220183486,0.2328767123287671,0.0779816513761468,0.5321100917431193,0.220183486238532,9.647058823529411,6.077356008607964,0.6299698301605817,78.4389019129164,52.855240651376526,0.6738396301118149,2.6305892875932,294.28327776046746,291.6526884728743,66.11038423200048,118038.0,117669.3,117595.0,117689.1,117623.7,117595.1,117601.7,117596.1
X-n223-k34,222,34,37,581.338180057134,288.56682368048604,0.4963837462939827,1.0,1344.412511099179,1343.412511099179,608.9408838302779,-0.0751073801194244,-0.8680654055054968,0.4683869389751742,8.152949329419917e-05,5,477.068,5,581.9201001572914,288.8556793598459,0.4963837462939827,1.001001001001001,1345.7582693685474,1344.7572683675464,609.5504342645424,-0.0751073801194254,-0.8680654055054968,512.0136884702882,233.11081086366357,0.4552823803600141,53.05305305305305,1043.8213623556396,990.7683093025864,530.6499759088173,-0.0421232679061229,-0.9836187215349416,283.2832832832833,166.16616616616616,166.8779438799508,46.77165380567524,0.2802746289786623,440.029692827906,128.28705193049188,0.2915418073404071,55.13928904280182,721.8632899517329,666.7240009089311,448.79257276327263,-0.2384771886058952,-0.3985743601543978,468.2881079277477,434.84475466457366,326.2130730967501,0.1502313123934745,0.079207696562347,0.5272382654482324,0.027027027027027,0.2702702702702703,0.2432432432432432,0.1351351351351351,0.9809220985691574,0.0,6.529411764705882,33.8044063190664,22.68820868910286,0.671161282199659,1.001001001001001,110.76337292190634,109.76237192090534,26.934182276423844,0.8736045222697736,0.2830265147140522,0.0045045045045045,1.615565064374824,0.936031308426758,0.579383231952329,0.0058650353886192,3.13086987255018,3.1250048371615606,1.5991441184740298,42.86936122998887,25.543240147909604,0.5958390658277657,1.001001001001001,110.76337292190634,109.76237192090534,37.31326203055342,222,0.0003307097157163,1.991031390134529,0.6422426471737456,0.3225678160354623,1,3,2,2.0,973973.973973974,950687.4241608976,3776.647211409368,0.0672645739910313,False,251.7764807606245,211.38490708792463,0.8395736823762263,11,0.2567567567567567,0.3235294117647059,0.0495495495495495,0.6306306306306306,0.1126126126126126,15.0,17.89362507100834,1.1929083380672227,84.98752722490275,49.48912043884201,0.5823103937108183,3.643698643283537,221.1164305409096,217.4727318976261,78.21009754905442,42046.6,40750.9,40549.8,40714.4,40535.5,40502.8,40455.3,40437.0
X-n228-k23,227,23,154,496.1487212476134,297.038245186168,0.598687918491933,1.4142135623730951,1308.9300974460018,1307.5158838836287,471.8919367821408,0.3161397985279385,-0.8294867765347491,0.5257884682858368,7.79696697984484e-05,8,94.37,1,496.1487212476134,297.038245186168,0.598687918491933,1.4142135623730951,1308.9300974460018,1307.5158838836287,471.8919367821408,0.3161397985279385,-0.8294867765347491,438.9555421667307,150.68994430248753,0.3432920417376806,31.064449134018133,703.8423118852688,672.7778627512507,467.4023962283463,-0.7140254830710431,-0.234163393058175,550.0,574.0,130.25591129205483,38.757969273066905,0.2975524787214091,368.1963063004033,175.76280298204492,0.4773616681495004,24.818387476329477,818.1337799359857,793.3153924596562,355.9779121558363,0.4244254771312447,0.0226287426309994,452.5462555066079,375.4273127753304,221.197523556232,0.0994908175524915,0.1560535072322587,1.5685217095529906,0.0064935064935064,0.6493506493506493,0.6428571428571429,0.0454545454545454,0.9819311123658948,0.0,9.869565217391305,25.394728541228712,22.77180560997209,0.8967138818988254,1.4142135623730951,121.49485585818029,120.08064229580718,17.46424919657298,1.7841885924536425,3.1010361616711064,0.0044052863436123,1.4752578055252985,0.9276835757958476,0.6288281087694534,0.0,3.141592653589793,3.141592653589793,1.4165873212436484,32.81589456361964,26.418570221260165,0.8050540926148733,1.4142135623730951,125.41929676090518,124.00508319853208,24.698178070456937,227,0.0002903868163621,1.9912280701754383,0.6687985304258559,0.3358723897292844,1,4,3,2.0,993000.0,809246.0000000002,3404.9416474048758,0.0833333333333333,False,179.2074551265724,163.15363642802794,0.9104176849829948,6,0.145374449339207,0.2608695652173913,0.026431718061674,0.7929515418502202,0.0616740088105727,32.333333333333336,31.7367645203827,0.981549418156166,88.39797930881116,52.44425783816973,0.5932743966347916,9.744390275888913,244.7207595843716,234.97636930848267,80.54736293820784,26613.4,25879.8,25803.7,25836.8,25814.3,25781.7,25742.7,25742.8
X-n233-k16,232,16,631,490.8110126891247,248.72739988363017,0.5067681723783404,1.0,1327.2622197591552,1326.2622197591552,476.7483610023428,0.2997066704012841,-0.5344329581476717,0.5195924764890282,7.463800567248842e-05,7,274.59,1,492.28787631807904,249.47582736572733,0.5067681723783403,1.0030090270812435,1331.2559877223223,1330.2529786952412,478.1829097315374,0.2997066704012829,-0.5344329581476717,370.8904057748993,140.49943334885018,0.3788165753581721,17.516799595359057,667.4744362439114,649.9576366485524,369.7957634060781,0.0024896040413241,-0.7571744348646945,499.4984954864594,499.4984954864594,117.41316805343496,39.21994887401296,0.334033648220478,359.6582292928083,149.27255122705503,0.4150399992808947,50.00133937527154,731.6296551032308,681.6283157279593,349.1374802992131,0.3112443615760525,-0.3746249561192023,451.6999273683121,557.6254625946807,75.25587963305865,0.0689450243182687,0.0456361355182608,0.6619206530059687,0.0015847860538827,0.1584786053882725,0.1568938193343898,0.0625990491283676,0.999702852614897,0.0,14.5,31.73474547446592,20.30320664979483,0.6397784619426359,1.0030090270812435,116.45707985531637,115.4540708282351,28.546137353576142,1.1446847245359155,1.814594114521678,0.0043103448275862,1.4294199777212622,0.8331963511263528,0.5828912174955111,0.0051501690569997,3.1071235525902887,3.1019733835332888,1.3866596584355615,40.95786792253941,23.95916232466347,0.5849709357424479,1.0030090270812435,124.40951355436384,123.40650452728258,36.482303461671535,232,0.0003578347688498,1.991416309012876,0.6994259835859202,0.3512203753782746,1,4,3,2.0,981945.8375125376,935840.1181478236,3706.262823591148,0.0515021459227467,False,308.85523529926235,226.7897109177856,0.7342912957199507,11,0.2112068965517241,0.6875,0.0474137931034482,0.6293103448275862,0.1594827586206896,16.636363636363637,30.526509276283807,1.834926787099027,148.79953591275722,108.27898422731452,0.7276836151612708,3.373526591543094,432.87225938431,429.4987327927669,127.51938712158866,19883.9,19345.8,19296.0,19328.6,19285.7,19293.9,19233.1,19230.0
X-n237-k14,236,14,18,525.0180299613776,247.8571854339953,0.4720927116583571,3.1622776601683795,1286.267468297321,1283.1051906371526,520.8478662779031,0.1212604389848382,-0.7212663128485488,0.5058781103498017,7.21240533717995e-05,7,720.69,1,525.5435735349124,248.10529072472005,0.4720927116583572,3.165443103271651,1287.5550233206416,1284.38958021737,521.3692355134165,0.1212604389848392,-0.7212663128485484,751.6270121863023,280.4345522597042,0.3731033447613697,34.23950225522937,1316.7299730263262,1282.4904707710969,800.3865091791827,-0.4397057168921744,-0.4886182337391038,0.0,0.0,151.59484183405178,53.83726618409919,0.3551391692009805,388.5833929485368,131.00958491128426,0.3371466390192205,36.69509596997809,682.2037002203572,645.5086042503791,399.4104134670296,-0.241517748835893,-0.408561524303261,471.9380397346496,502.69337133743954,689.511521974205,0.0555555555555555,1.3877787807814457e-17,2.498001805406601e-16,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.9365079365079364,0.0,16.857142857142858,34.88807437613965,19.043181844921072,0.5458364264995067,3.165443103271651,117.16416327046672,113.99872016719506,33.27481509228161,1.0352628845386205,1.4841236414299042,0.0042372881355932,1.606689956131326,0.9243715866114328,0.575326672755946,0.035328330345552,3.1267953615096404,3.0914670311640884,1.6718996985311907,44.024099180036174,21.22380869950345,0.4820952408976926,3.165443103271651,117.16416327046672,113.99872016719506,41.27232858476137,236,0.0003521759064504,1.9915611814345997,0.6687197995479608,0.3357766790103108,1,4,3,2.0,994994.994994995,943084.7263680096,3729.2319347254,0.0590717299578059,True,266.3737096232429,209.81870633507097,0.787685491304067,16,0.2288135593220339,1.1428571428571428,0.0677966101694915,0.5889830508474576,0.1822033898305085,11.375,8.290619699395215,0.72884568785892,75.71762268868076,45.04126689804247,0.594858439801172,5.176617582428983,206.454293614982,201.27767603255305,65.36035384247467,27927.5,27164.0,27068.8,27095.9,27081.1,27050.8,27049.4,27042.0
X-n242-k48,241,48,28,532.5714086071193,252.98131561085327,0.4750185825267967,1.0,1321.290656895749,1320.290656895749,526.0152089055981,0.1229381169486456,-0.7274416403435544,0.509923928077455,6.915629322268326e-05,6,305.37,1,532.5714086071193,252.98131561085327,0.4750185825267967,1.0,1321.290656895749,1320.290656895749,526.0152089055981,0.1229381169486456,-0.727441640343554,800.9153304254351,284.8373465461319,0.3556397733014179,94.92101980067427,1399.3659278401772,1304.444908039503,862.691717822769,-0.4777420981466143,-0.2841399266808695,0.0,0.0,362.7175482552705,146.67580812010388,0.4043802369795396,392.2194620137636,138.7753269400877,0.3538206039740523,38.04140800936071,665.974376920791,627.9329689114303,406.3802863145276,-0.3197198167910183,-0.4372495557078935,539.9211618257261,507.9253112033195,741.2846840102869,0.1962062833432128,0.1055312668982385,0.5378587530432882,0.0357142857142857,0.3571428571428571,0.3214285714285714,0.2142857142857142,0.9851190476190476,0.0,5.020833333333333,31.521162228321,18.459331252465955,0.5856170885691738,1.0,94.92101980067427,93.92101980067427,28.965311543410444,1.0041746842273145,1.170636722301003,0.0,1.478737484254531,0.8749828327490825,0.5917093751026291,0.0099996666866502,3.1395656293389527,3.1295659626523022,1.4046710881220303,41.87578583887068,21.24602701945654,0.5073582881813093,1.0,109.40292500660117,108.40292500660117,40.60788100849391,241,0.0003235676056679,1.991735537190083,0.6491681615423299,0.3259309026830785,1,4,3,2.0,997000.0,953286.5,3827.030729131794,0.0330578512396694,True,478.3788411414742,321.14316799231494,0.6713155774741741,16,0.1659751037344398,0.3333333333333333,0.0663900414937759,0.6307053941908713,0.2033195020746888,12.5625,8.602098217876845,0.6847441367464155,82.62266566866522,46.63826627187829,0.5644730280055092,4.7762432936357,209.02420104081963,204.24795774718396,76.87813026849865,85518.0,83353.0,82867.9,83209.2,82885.6,82876.1,82826.5,82806.0
X-n247-k50,246,50,134,252.9741694895208,135.19257255838116,0.5344125561561786,1.0,847.738167124732,846.738167124732,240.4100663449848,0.5697333587285102,0.052827713327606,0.5350589016094243,6.63680106188817e-05,11,145.0,1,257.61117055959346,137.67064415313763,0.5344125561561786,1.0183299389002036,863.2771559314989,862.2588259925986,244.81676817208228,0.5697333587285098,0.0528277133276069,345.1330511344933,109.32210534594157,0.3167535099480818,11.610747709767187,634.5633767791295,622.9526290693623,347.56711014015536,-0.1034657558719075,-0.3360249875604011,491.85336048879833,491.85336048879833,191.76810697549408,49.15842929856541,0.256343091006511,184.2159428825,92.4631772479134,0.5019282033960001,11.267132933709838,504.2418639536787,492.9747310199689,175.2545760949742,0.6993351492881411,0.5780257508658697,737.5233884721742,323.8371996754591,297.62928777895263,0.1880839703919427,0.2471330235342539,1.313950481900508,0.0074626865671641,0.746268656716418,0.7388059701492538,0.0522388059701492,0.9253731343283582,3.0,4.92,21.0706129434931,17.906995279653938,0.8498564008401981,1.0183299389002036,124.93958038877749,123.92125044987728,14.827107717475595,2.0826951423129083,6.154942197318414,0.0040650406504065,1.4625876311910506,0.8982770175864805,0.614169707462228,0.0263097172529206,3.127875102518258,3.1015653852653373,1.4656806106097928,25.57156176568688,18.74104200301791,0.7328860933384803,1.0183299389002036,124.93958038877749,123.92125044987728,20.64174489473502,246,0.0004007767511589,1.991902834008097,0.6852518248303057,0.3440187006770031,1,4,3,2.0,457906.2638698197,413519.72988331725,2448.9673010974475,0.0404858299595141,False,244.89673010974477,147.09506693095696,0.6006412044172241,1,0.0691056910569105,0.02,0.0040650406504065,0.8780487804878049,0.0528455284552845,229.0,0.0,0.0,168.90624181046266,77.16006732206456,0.4568218823354638,20.53814344027332,372.2777257171936,351.73958227692026,166.76590957840222,38282.8,37412.2,37502.3,37388.4,37379.6,37453.6,37295.0,37277.1
X-n251-k28,250,28,69,472.6405320544833,258.1989570760473,0.5462903402585956,2.23606797749979,1255.130670488137,1252.8946025106372,460.1564951187802,0.169095739781981,-1.0017606827731418,0.5150843373493976,6.42570281124498e-05,7,118.26,3,475.0156101050084,259.49643927240936,0.5462903402585955,2.247304499999789,1261.4378597870725,1259.1905552870726,462.46883931535706,0.1690957397819806,-1.0017606827731416,584.6964459595177,202.15022180819977,0.345735335326796,123.29081979941552,1024.5308157095997,901.239995910184,623.0220432311481,-0.397369351643461,-0.6428462876500287,111.55778894472364,702.5125628140704,212.361506427048,49.41852849768871,0.2327094459308958,354.3994340982427,142.49280882351445,0.402068387005421,15.610099945955549,727.3059602458211,711.6958602998656,356.55680156640074,0.0318417793409935,-0.5779063839913734,504.9567839195983,416.0361809045227,486.6533536709949,0.108231884057971,0.0241511031300571,0.2231422222782461,0.072463768115942,0.144927536231884,0.072463768115942,0.1159420289855072,0.9663561076604554,0.0,8.928571428571429,30.02700055538077,23.696665481166864,0.7891785740457675,2.247304499999789,145.63157397869332,143.38426947869354,22.585130707783147,1.6440888708991692,3.2943800386889706,0.0,1.504840148103304,0.8919492244945738,0.5927202471430496,0.0039840426657937,3.1275629619159613,3.1235789192501677,1.5183582557585489,38.40692541285492,26.95975211056058,0.7019502816420985,2.247304499999789,145.63157397869332,143.38426947869354,31.478245662877384,250,0.000321536027765,1.99203187250996,0.6738840967678147,0.3382898165774429,1,4,3,2.0,976884.4221105528,921136.8399787884,3614.9024143251927,0.0597609561752988,False,240.99349428834617,210.81392215724475,0.8747701790862791,10,0.244,0.3571428571428571,0.04,0.644,0.1119999999999999,18.9,33.257931384859155,1.7596789092518073,104.39107389268258,74.28049817025017,0.7115598623557885,1.4213201631890553,368.1143765699992,366.69305640681006,86.24669304828066,40087.6,38982.0,38859.4,38893.3,38765.2,38783.5,38735.9,38689.9
X-n256-k16,255,16,1225,496.2975442438897,251.42936219062912,0.5066101275469381,2.0,1191.824232007388,1189.824232007388,534.5848856823395,-0.1477003428164274,-1.1092141395737152,0.4557356800988111,6.175698625907056e-05,7,230.475,6,498.79150175265295,252.6928263222403,0.5066101275469381,2.0100502512562817,1197.8132984998874,1195.8032482486312,537.2712418917986,-0.147700342816427,-1.1092141395737147,384.8947500922572,91.1712851427512,0.2368732884013043,168.44293064213477,605.2262641670511,436.7833335249163,396.18391295778696,-0.1428654567907718,-0.5748103391927519,497.4874371859297,497.4874371859297,211.0500804108124,17.685911467905406,0.0837995959702052,384.4706221706033,88.84042680041591,0.2310720811354846,174.41961626820483,626.6225468082307,452.2029305400259,389.2700735749817,-0.1012350410291163,-0.5142640321665679,502.36673563897904,470.61582421913454,27.31100761288681,0.062469787915166,0.0118263352711989,0.1893128769263489,0.0408163265306122,0.0816326530612244,0.0408163265306122,0.0636734693877551,0.9956122448979592,0.0,15.9375,23.542300661443623,18.38220123136973,0.7808158385078805,2.0100502512562817,168.44293064213477,166.4328803908785,19.949179136964027,2.6050612783811524,14.306549065899226,0.0,1.529995960790399,0.9856411658607344,0.6442116130499784,0.0,3.141592653589793,3.141592653589793,1.5671594577921089,31.976075371140585,22.32423751978581,0.6981543938920703,2.0100502512562817,168.44293064213477,166.4328803908785,27.79762147927504,255,0.0002508658809315,1.9921875,0.6494720662536226,0.3260095077665243,1,4,3,2.0,971859.296482412,800781.7984394334,3353.281818385947,0.046875,False,279.44015153216225,128.71890122555294,0.4606313749824101,5,0.1137254901960784,0.3125,0.0196078431372549,0.8,0.0862745098039215,45.2,37.938898244414005,0.8393561558498673,126.95633193130028,71.0599854338463,0.5597199001645613,4.008062502477562,359.36203692679265,355.3539744243151,123.47102238091288,19294.5,19086.6,18880.8,18891.6,18887.3,18880.0,18880.0,18839.6
X-n261-k13,260,13,1081,532.3825575850952,252.91258609352855,0.4750579869497385,3.605551275463989,1350.2092430434625,1346.6036917679985,519.5286321556359,0.1769553788395085,-0.6661936557672017,0.5161568161568162,5.94000594000594e-05,6,427.0566666666666,6,532.9154730581535,253.165751845374,0.4750579869497384,3.6091604358998888,1351.5608038473097,1347.9516434114098,520.0486808364725,0.1769553788395078,-0.6661936557672021,752.0891053380994,301.99264476529896,0.4015383850422073,28.045897349593396,1379.0582662097715,1351.0123688601782,795.3243597804867,-0.3259014273073389,-0.5878511926934871,0.0,0.0,130.9462645081162,55.74484242666311,0.425707771321785,389.33802312463456,147.6224783327658,0.3791627572052191,10.809435526088809,685.8999784987575,675.0905429726687,412.1666060724519,-0.4020216188955566,-0.3718834437622043,505.49395549395535,477.4274274274269,695.3136612356296,0.0476090514480893,0.0264981976573362,0.5565789876370166,0.0009250693802035,0.0925069380203515,0.091581868640148,0.0453283996299722,0.9521810289617876,0.0,20.0,31.72860803601793,16.450615665589186,0.5184789590175102,3.6091604358998888,80.13636660510686,76.52720616920696,29.183943417644144,0.6301975573103595,-0.1737950346999257,0.0038461538461538,1.4409551327517272,0.8866887669203584,0.6153479360784043,0.0132970885875465,3.119569782976819,3.106272694389273,1.4008538222482994,41.6298921389476,19.73855768830701,0.4741438585145947,3.6091604358998888,90.89287523244754,87.28371479654764,40.04004004004004,260,0.0002983595301898,1.9923371647509576,0.6892293278703098,0.3459401049502901,1,4,3,2.0,998998.998998999,968800.632464296,3847.232171487693,0.0383141762452107,True,384.7232171487693,350.7158426494904,0.9116056089587944,21,0.2038461538461538,1.6153846153846154,0.0807692307692307,0.5769230769230769,0.2192307692307692,9.857142857142858,8.42493868444956,0.8547039245093755,73.0058211265871,46.72783574334239,0.6400562999259952,5.002053338040866,237.7237000646136,232.72164672657277,63.46031352985621,27920.6,27115.6,26808.2,26717.5,26595.8,26682.4,26594.0,26558.2
X-n266-k58,265,58,35,458.3207229755975,235.92589329424797,0.5147615664474535,1.4142135623730951,1283.4036777257577,1281.9894641633844,439.33131006109727,0.4193870511789015,-0.3346026994605893,0.5302458547741566,5.717552887364208e-05,7,279.87,1,458.3207229755974,235.92589329424797,0.5147615664474536,1.4142135623730951,1283.4036777257577,1281.9894641633844,439.33131006109727,0.4193870511789022,-0.3346026994605893,585.9492518257654,282.7838075845142,0.4826080188743055,25.29822128134704,1279.497166858919,1254.198945577572,609.0073891177348,0.1141497260280959,-0.7134493184206376,143.0,12.0,204.10940775702383,74.69515985963405,0.3659564773641043,329.02158598264367,155.25107290150072,0.4718568006346259,49.76107385640019,742.0857972694788,692.3247234130786,325.1939774379411,0.2677697505624297,-0.6802735920214582,457.8452830188679,449.96981132075473,539.3932775513323,0.2172506738544474,0.0491873498334983,0.2264082728067978,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.2,0.9926108374384236,0.0,4.568965517241379,28.02240389897807,18.99328512191977,0.6777892856869578,1.4142135623730951,133.82077566656082,132.4065621041877,24.233953359233183,1.5526086726679784,3.967626754748896,0.0,1.5112612756757628,0.8909176728847071,0.5895192891026285,0.0008485360711759,3.141592653589793,3.1407441175186173,1.383105341286898,37.44184987427691,23.869581785106405,0.6375107497427671,1.4142135623730951,150.136604464068,148.7223909016949,32.2490309931942,265,0.0003064769446642,1.9924812030075187,0.6603284737580954,0.3314101396597234,1,4,3,2.0,990021.0,939358.0,3682.196168860009,0.0526315789473684,True,263.01401206142924,200.2071806245622,0.7612034775462915,8,0.2452830188679245,0.1379310344827586,0.030188679245283,0.6716981132075471,0.0830188679245283,25.0,51.10283749460493,2.044113499784197,206.0358092090513,134.05180588156907,0.6506238230925931,7.956915231419774,482.3534805059978,474.39656527457805,205.64077562478369,77660.8,76117.7,75611.4,75954.6,75609.2,75767.0,75646.8,75564.7
